Source Term,Mapped Term Label,Mapped Term IRI,Mapped Ontology IRI,Mapping Score
unspecified maternal hypertension,Pulmonary arterial hypertension associated with portal hypertension,http://www.ebi.ac.uk/efo/EFO_0009197,http://www.ebi.ac.uk/efo/efo.owl#,0.5509153466165795
subarachnoid haemorrhage,subarachnoid hemorrhage,http://www.ebi.ac.uk/efo/EFO_0000713,http://www.ebi.ac.uk/efo/efo.owl#,0.917667968933635
subarachnoid haemorrhage,Widened subarachnoid space,http://purl.obolibrary.org/obo/HP_0012704,http://www.ebi.ac.uk/efo/efo.owl#,0.5713900474883815
subarachnoid haemorrhage,Arachnoid cyst,http://www.orpha.net/ORDO/Orphanet_2356,http://www.ebi.ac.uk/efo/efo.owl#,0.5176728800643469
unspecified human immunodeficiency virus,Human immunodeficiency virus,http://purl.obolibrary.org/obo/NCBITaxon_12721,http://www.ebi.ac.uk/efo/efo.owl#,0.9063548718995575
unspecified human immunodeficiency virus,Immunodeficiency,http://purl.obolibrary.org/obo/HP_0002721,http://www.ebi.ac.uk/efo/efo.owl#,0.6997106451589238
unspecified human immunodeficiency virus,simian immunodeficiency virus infection,http://www.ebi.ac.uk/efo/EFO_0001675,http://www.ebi.ac.uk/efo/efo.owl#,0.6425779547242755
other endocrine disorders,endocrine cell,http://purl.obolibrary.org/obo/CL_0000163,http://www.ebi.ac.uk/efo/efo.owl#,0.7329613828947978
other endocrine disorders,endocrine gland,http://purl.obolibrary.org/obo/UBERON_0002368,http://www.ebi.ac.uk/efo/efo.owl#,0.6732503666276959
other endocrine disorders,endocrine system,http://purl.obolibrary.org/obo/UBERON_0000949,http://www.ebi.ac.uk/efo/efo.owl#,0.6591473430357163
other diseases of liver,liver disease,http://www.ebi.ac.uk/efo/EFO_0001421,http://www.ebi.ac.uk/efo/efo.owl#,0.8172070932753616
other diseases of liver,liver,http://purl.obolibrary.org/obo/UBERON_0002107,http://www.ebi.ac.uk/efo/efo.owl#,0.6609117223086514
other diseases of liver,cystic liver disease,http://www.ebi.ac.uk/efo/EFO_1001505,http://www.ebi.ac.uk/efo/efo.owl#,0.6404868552647528
primary disorders of muscles,primary cell,http://www.ebi.ac.uk/efo/EFO_0002660,http://www.ebi.ac.uk/efo/efo.owl#,0.5483434282632038
pervasive developmental disorders,pervasive developmental disorder,http://purl.obolibrary.org/obo/MONDO_0000594,http://www.ebi.ac.uk/efo/efo.owl#,0.9557051703665135
pervasive developmental disorders,Rare pervasive developmental disorder,http://www.orpha.net/ORDO/Orphanet_168778,http://www.ebi.ac.uk/efo/efo.owl#,0.8804505720338738
pervasive developmental disorders,Neurodevelopmental disorder,http://www.ebi.ac.uk/efo/EFO_0010642,http://www.ebi.ac.uk/efo/efo.owl#,0.6469755893708893
other cerebrovascular diseases,cerebrovascular disorder,http://www.ebi.ac.uk/efo/EFO_0003763,http://www.ebi.ac.uk/efo/efo.owl#,0.8030320554069705
other cerebrovascular diseases,basal ganglia cerebrovascular disease,http://www.ebi.ac.uk/efo/EFO_1000640,http://www.ebi.ac.uk/efo/efo.owl#,0.7067234434703189
other cerebrovascular diseases,cerebrovascular endothelial cell,http://purl.obolibrary.org/obo/BTO_0000238,http://www.ebi.ac.uk/efo/efo.owl#,0.7025375604617895
other diseases of gallbladder,gallbladder disease,http://www.ebi.ac.uk/efo/EFO_0003832,http://www.ebi.ac.uk/efo/efo.owl#,0.9159178187510248
other diseases of gallbladder,gallbladder cancer,http://purl.obolibrary.org/obo/MONDO_0005411,http://www.ebi.ac.uk/efo/efo.owl#,0.7692564563908456
other diseases of gallbladder,Gallbladder Adenoma,http://www.ebi.ac.uk/efo/EFO_1000263,http://www.ebi.ac.uk/efo/efo.owl#,0.7406817444895467
pain,pain,http://www.ebi.ac.uk/efo/EFO_0003843,http://www.ebi.ac.uk/efo/efo.owl#,0.9934137818593634
pain,Ear pain,http://purl.obolibrary.org/obo/HP_0030766,http://www.ebi.ac.uk/efo/efo.owl#,0.7331617795604153
pain,Bone pain,http://purl.obolibrary.org/obo/HP_0002653,http://www.ebi.ac.uk/efo/efo.owl#,0.7000078498546866
fracture of spine level unspecified,spinal fracture,http://www.ebi.ac.uk/efo/EFO_0003902,http://www.ebi.ac.uk/efo/efo.owl#,0.5756147360657105
acute hepatitis b,Hepatitis,http://purl.obolibrary.org/obo/HP_0012115,http://www.ebi.ac.uk/efo/efo.owl#,0.6960963826645304
acute hepatitis b,Acute,http://purl.obolibrary.org/obo/HP_0011009,http://www.ebi.ac.uk/efo/efo.owl#,0.5879725831412647
acute hepatitis b,Acute hepatic failure,http://purl.obolibrary.org/obo/HP_0006554,http://www.ebi.ac.uk/efo/efo.owl#,0.5780592126244576
abnormalities of heart beat,Hearing abnormality,http://purl.obolibrary.org/obo/HP_0000364,http://www.ebi.ac.uk/efo/efo.owl#,0.5822136990233083
abnormalities of heart beat,abnormal,http://purl.obolibrary.org/obo/PATO_0000460,http://www.ebi.ac.uk/efo/efo.owl#,0.5297620414334021
abnormalities of heart beat,Abnormality of the head,http://purl.obolibrary.org/obo/HP_0000234,http://www.ebi.ac.uk/efo/efo.owl#,0.5185123100104072
scoliosis,scoliosis,http://www.ebi.ac.uk/efo/EFO_0004273,http://www.ebi.ac.uk/efo/efo.owl#,0.9936770750781023
scoliosis,Thoracic scoliosis,http://purl.obolibrary.org/obo/HP_0002943,http://www.ebi.ac.uk/efo/efo.owl#,0.7279019841280671
scoliosis,idiopathic scoliosis,http://purl.obolibrary.org/obo/MONDO_0000726,http://www.ebi.ac.uk/efo/efo.owl#,0.6768532224067192
other congenital malformations of heart,congenital heart malformation,http://www.ebi.ac.uk/efo/EFO_0005269,http://www.ebi.ac.uk/efo/efo.owl#,0.9125274347459635
other congenital malformations of heart,congenital heart defects and skeletal malformations syndrome,http://purl.obolibrary.org/obo/MONDO_0060532,http://www.ebi.ac.uk/efo/efo.owl#,0.6980007297034105
other congenital malformations of heart,congenital mitral malformation,http://www.ebi.ac.uk/efo/EFO_0009539,http://www.ebi.ac.uk/efo/efo.owl#,0.6947439507589201
disorders of tooth development eruption,tooth eruption,http://purl.obolibrary.org/obo/GO_0044691,http://www.ebi.ac.uk/efo/efo.owl#,0.672704668387571
disorders of tooth development eruption,Genetic disorder of sex development,http://www.orpha.net/ORDO/Orphanet_325690,http://www.ebi.ac.uk/efo/efo.owl#,0.5394709595145365
disorders of tooth development eruption,Neurodevelopmental disorder,http://www.ebi.ac.uk/efo/EFO_0010642,http://www.ebi.ac.uk/efo/efo.owl#,0.5291905421830075
intracerebral haemorrhage,intracerebral hemorrhage,http://www.ebi.ac.uk/efo/EFO_0005669,http://www.ebi.ac.uk/efo/efo.owl#,0.894739906387354
intracerebral haemorrhage,lobar intracerebral hemorrhage,http://www.ebi.ac.uk/efo/EFO_0010177,http://www.ebi.ac.uk/efo/efo.owl#,0.7976240775482238
intracerebral haemorrhage,non-lobar intracerebral hemorrhage,http://www.ebi.ac.uk/efo/EFO_0010178,http://www.ebi.ac.uk/efo/efo.owl#,0.715690320555999
retinal detachments breaks,retinal detachment,http://www.ebi.ac.uk/efo/EFO_0005773,http://www.ebi.ac.uk/efo/efo.owl#,0.7576799884374714
retinal detachments breaks,retinal break,http://www.ebi.ac.uk/efo/EFO_0010698,http://www.ebi.ac.uk/efo/efo.owl#,0.5427739484712442
retinal detachments breaks,rhegmatogenous retinal detachment,http://www.ebi.ac.uk/efo/EFO_0005240,http://www.ebi.ac.uk/efo/efo.owl#,0.5134441377875802
tuberculosis of nervous system,central nervous system tuberculosis,http://www.ebi.ac.uk/efo/EFO_0007199,http://www.ebi.ac.uk/efo/efo.owl#,0.9088976645951266
tuberculosis of nervous system,Tuberculosis,http://www.orpha.net/ORDO/Orphanet_3389,http://www.ebi.ac.uk/efo/efo.owl#,0.7158535362244975
tuberculosis of nervous system,nervous system,http://purl.obolibrary.org/obo/UBERON_0001016,http://www.ebi.ac.uk/efo/efo.owl#,0.6812691366823895
acute hepatitis a,Hepatitis,http://purl.obolibrary.org/obo/HP_0012115,http://www.ebi.ac.uk/efo/efo.owl#,0.708812915913358
acute hepatitis a,Acute,http://purl.obolibrary.org/obo/HP_0011009,http://www.ebi.ac.uk/efo/efo.owl#,0.5987138728378071
acute hepatitis a,Acute hepatic failure,http://purl.obolibrary.org/obo/HP_0006554,http://www.ebi.ac.uk/efo/efo.owl#,0.5886194013859508
hookworm diseases,hookworm infectious disease,http://www.ebi.ac.uk/efo/EFO_0007314,http://www.ebi.ac.uk/efo/efo.owl#,0.8193894471157623
female infertility,female infertility,http://www.ebi.ac.uk/efo/EFO_0008560,http://www.ebi.ac.uk/efo/efo.owl#,0.9929815104814004
female infertility,female fertility,http://www.ebi.ac.uk/efo/EFO_0006918,http://www.ebi.ac.uk/efo/efo.owl#,0.8921989399762045
female infertility,male infertility,http://www.ebi.ac.uk/efo/EFO_0004248,http://www.ebi.ac.uk/efo/efo.owl#,0.8669574754035099
sleep disorders,Sleep Disorder,http://www.ebi.ac.uk/efo/EFO_0008568,http://www.ebi.ac.uk/efo/efo.owl#,0.9413290971591242
sleep disorders,sleep,http://purl.obolibrary.org/obo/GO_0030431,http://www.ebi.ac.uk/efo/efo.owl#,0.8350450121755065
sleep disorders,sleep measurement,http://www.ebi.ac.uk/efo/EFO_0004870,http://www.ebi.ac.uk/efo/efo.owl#,0.7028786432784468
thiamine deficiency,Thiamine deficiency,http://www.ebi.ac.uk/efo/EFO_0008569,http://www.ebi.ac.uk/efo/efo.owl#,0.9964286807906769
thiamine deficiency,vitamin deficiency,http://www.ebi.ac.uk/efo/EFO_0005878,http://www.ebi.ac.uk/efo/efo.owl#,0.6260888812103735
thiamine deficiency,vitamin A deficiency,http://www.ebi.ac.uk/efo/EFO_1001237,http://www.ebi.ac.uk/efo/efo.owl#,0.5983076522630915
viral conjunctivitis,viral conjunctivitis,http://www.ebi.ac.uk/efo/EFO_0008571,http://www.ebi.ac.uk/efo/efo.owl#,0.9931043919012232
viral conjunctivitis,conjunctivitis,http://www.ebi.ac.uk/efo/EFO_0009450,http://www.ebi.ac.uk/efo/efo.owl#,0.8709173987642395
viral conjunctivitis,acute conjunctivitis,http://purl.obolibrary.org/obo/MONDO_0001214,http://www.ebi.ac.uk/efo/efo.owl#,0.7573042740939018
alcoholic liver disease,alcoholic liver disease,http://www.ebi.ac.uk/efo/EFO_0008573,http://www.ebi.ac.uk/efo/efo.owl#,0.9947782409669371
alcoholic liver disease,non-alcoholic fatty liver disease,http://www.ebi.ac.uk/efo/EFO_0003095,http://www.ebi.ac.uk/efo/efo.owl#,0.7292818982140525
alcoholic liver disease,alcoholic liver cirrhosis,http://www.ebi.ac.uk/efo/EFO_1000802,http://www.ebi.ac.uk/efo/efo.owl#,0.6903826387281827
spinal osteochondrosis,Spinal Osteochondrosis,http://www.ebi.ac.uk/efo/EFO_0008576,http://www.ebi.ac.uk/efo/efo.owl#,0.9891677434582513
spinal osteochondrosis,Osteochondrosis,http://purl.obolibrary.org/obo/HP_0040188,http://www.ebi.ac.uk/efo/efo.owl#,0.8737444598636387
spinal osteochondrosis,Osteochondroma,http://www.ebi.ac.uk/efo/EFO_1000411,http://www.ebi.ac.uk/efo/efo.owl#,0.766007893477332
diseases of salivary glands,salivary gland disease,http://www.ebi.ac.uk/efo/EFO_0008581,http://www.ebi.ac.uk/efo/efo.owl#,0.8471334143069197
diseases of salivary glands,minor salivary gland,http://purl.obolibrary.org/obo/UBERON_0001830,http://www.ebi.ac.uk/efo/efo.owl#,0.6820927949209467
diseases of salivary glands,Aplasia of lacrimal and salivary glands,http://www.orpha.net/ORDO/Orphanet_86815,http://www.ebi.ac.uk/efo/efo.owl#,0.6706050319434906
gender identity disorders,gender identity disorder,http://www.ebi.ac.uk/efo/EFO_0008587,http://www.ebi.ac.uk/efo/efo.owl#,0.9386258434219727
gender identity disorders,sexual and gender identity disorders,http://purl.obolibrary.org/obo/MONDO_0000595,http://www.ebi.ac.uk/efo/efo.owl#,0.7945848253413056
status asthmaticus,Status Asthmaticus,http://www.ebi.ac.uk/efo/EFO_0008590,http://www.ebi.ac.uk/efo/efo.owl#,0.9942107739540589
status asthmaticus,asthma,http://purl.obolibrary.org/obo/MONDO_0004979,http://www.ebi.ac.uk/efo/efo.owl#,0.5845621286270439
status asthmaticus,status epilepticus,http://www.ebi.ac.uk/efo/EFO_0008526,http://www.ebi.ac.uk/efo/efo.owl#,0.5745225378076628
cystic kidney disease,Cystic Kidney Disease,http://www.ebi.ac.uk/efo/EFO_0008615,http://www.ebi.ac.uk/efo/efo.owl#,0.9949300327590581
cystic kidney disease,kidney disease,http://www.ebi.ac.uk/efo/EFO_0003086,http://www.ebi.ac.uk/efo/efo.owl#,0.8227823037318887
cystic kidney disease,Polycystic Kidney Disease,http://www.ebi.ac.uk/efo/EFO_0008620,http://www.ebi.ac.uk/efo/efo.owl#,0.8150598719644937
polyp of female genital tract,female genital tract polyp,http://www.ebi.ac.uk/efo/EFO_0008622,http://www.ebi.ac.uk/efo/efo.owl#,0.9877538264817411
polyp of female genital tract,female genital tract fistula,http://www.ebi.ac.uk/efo/EFO_0009524,http://www.ebi.ac.uk/efo/efo.owl#,0.6336846844741213
polyp of female genital tract,polyp,http://www.ebi.ac.uk/efo/EFO_0000662,http://www.ebi.ac.uk/efo/efo.owl#,0.5577447833890279
disorders of vitreous body,vitreous body disease,http://www.ebi.ac.uk/efo/EFO_0008624,http://www.ebi.ac.uk/efo/efo.owl#,0.8313414013450625
disorders of vitreous body,vitreous disease,http://purl.obolibrary.org/obo/MONDO_0004860,http://www.ebi.ac.uk/efo/efo.owl#,0.6878137695342098
disorders of vitreous body,Vitreous floaters,http://purl.obolibrary.org/obo/HP_0100832,http://www.ebi.ac.uk/efo/efo.owl#,0.5895552975525673
ovarian dysfunction,ovarian dysfunction,http://www.ebi.ac.uk/efo/EFO_0009003,http://www.ebi.ac.uk/efo/efo.owl#,0.9921178585685105
ovarian dysfunction,erectile dysfunction,http://www.ebi.ac.uk/efo/EFO_0004234,http://www.ebi.ac.uk/efo/efo.owl#,0.5952161638203877
ovarian dysfunction,sexual dysfunction,http://www.ebi.ac.uk/efo/EFO_0004714,http://www.ebi.ac.uk/efo/efo.owl#,0.5668098366305271
other coagulation defects,blood coagulation,http://purl.obolibrary.org/obo/GO_0007596,http://www.ebi.ac.uk/efo/efo.owl#,0.6018049813184386
other coagulation defects,coagulation protein disease,http://purl.obolibrary.org/obo/MONDO_0002242,http://www.ebi.ac.uk/efo/efo.owl#,0.57083673505693
other coagulation defects,coagulation factor measurement,http://www.ebi.ac.uk/efo/EFO_0004634,http://www.ebi.ac.uk/efo/efo.owl#,0.5705662189161321
granulomatous disorders of skin subcutaneous tissue,subcutaneous tissue disease,http://purl.obolibrary.org/obo/MONDO_0019296,http://www.ebi.ac.uk/efo/efo.owl#,0.6683789703877796
granulomatous disorders of skin subcutaneous tissue,Genetic subcutaneous tissue disorder,http://www.orpha.net/ORDO/Orphanet_183484,http://www.ebi.ac.uk/efo/efo.owl#,0.6662846801717558
granulomatous disorders of skin subcutaneous tissue,subcutaneous tissue infection,http://www.ebi.ac.uk/efo/EFO_0010692,http://www.ebi.ac.uk/efo/efo.owl#,0.6173564248093345
excessive vomiting pregnancy,Vomiting,http://purl.obolibrary.org/obo/HP_0002013,http://www.ebi.ac.uk/efo/efo.owl#,0.5650009674733295
excessive vomiting pregnancy,pregnancy,http://www.ebi.ac.uk/efo/EFO_0002950,http://www.ebi.ac.uk/efo/efo.owl#,0.5490280828189166
excessive vomiting pregnancy,nausea and vomiting of pregnancy severity measurement,http://www.ebi.ac.uk/efo/EFO_0009265,http://www.ebi.ac.uk/efo/efo.owl#,0.5268890400250615
hyperfunction of pituitary gland,pituitary gland,http://purl.obolibrary.org/obo/UBERON_0000007,http://www.ebi.ac.uk/efo/efo.owl#,0.7392823777549514
hyperfunction of pituitary gland,functioning pituitary gland adenoma,http://purl.obolibrary.org/obo/MONDO_0003429,http://www.ebi.ac.uk/efo/efo.owl#,0.6903457395841152
hyperfunction of pituitary gland,functioning pituitary gland neoplasm,http://purl.obolibrary.org/obo/MONDO_0003604,http://www.ebi.ac.uk/efo/efo.owl#,0.6818937997602236
other nutritional deficiencies,nutritional deficiency disease,http://www.ebi.ac.uk/efo/EFO_1001067,http://www.ebi.ac.uk/efo/efo.owl#,0.7657809306862416
other nutritional deficiencies,nutritional biotin deficiency,http://purl.obolibrary.org/obo/MONDO_0000461,http://www.ebi.ac.uk/efo/efo.owl#,0.7095530310694842
other nutritional deficiencies,nutritional disorder,http://www.ebi.ac.uk/efo/EFO_0001069,http://www.ebi.ac.uk/efo/efo.owl#,0.5331150476326574
other rheumatic heart diseases,rheumatic heart disease,http://www.ebi.ac.uk/efo/EFO_1001161,http://www.ebi.ac.uk/efo/efo.owl#,0.90912382444619
other rheumatic heart diseases,rheumatic disease,http://www.ebi.ac.uk/efo/EFO_0005755,http://www.ebi.ac.uk/efo/efo.owl#,0.7698165464961673
other rheumatic heart diseases,heart disease,http://www.ebi.ac.uk/efo/EFO_0003777,http://www.ebi.ac.uk/efo/efo.owl#,0.6046661850246462
other helminthiases,Helminthiasis,http://www.ebi.ac.uk/efo/EFO_1001342,http://www.ebi.ac.uk/efo/efo.owl#,0.8452580622603759
other helminthiases,intestinal helminthiasis,http://purl.obolibrary.org/obo/MONDO_0024271,http://www.ebi.ac.uk/efo/efo.owl#,0.713330593342152
other helminthiases,"helminthiasis, animal",http://purl.obolibrary.org/obo/MONDO_0025082,http://www.ebi.ac.uk/efo/efo.owl#,0.6738865386459616
unspecified viral infection of cns,viral eye infection,http://purl.obolibrary.org/obo/MONDO_0020950,http://www.ebi.ac.uk/efo/efo.owl#,0.5453236181234474
diverticular disease of intestine,diverticular disease,http://www.ebi.ac.uk/efo/EFO_0009959,http://www.ebi.ac.uk/efo/efo.owl#,0.8177907185956288
diverticular disease of intestine,testicular disease,http://www.ebi.ac.uk/efo/EFO_0009601,http://www.ebi.ac.uk/efo/efo.owl#,0.679517171410022
diverticular disease of intestine,large intestine disease,http://purl.obolibrary.org/obo/MONDO_0024634,http://www.ebi.ac.uk/efo/efo.owl#,0.5891333122189566
premature separation of placenta,placenta,http://purl.obolibrary.org/obo/UBERON_0001987,http://www.ebi.ac.uk/efo/efo.owl#,0.599985441046073
premature separation of placenta,premature chromatid separation trait,http://www.ebi.ac.uk/efo/EFO_0009077,http://www.ebi.ac.uk/efo/efo.owl#,0.5838831242033768
retention of urine,Urinary retention,http://purl.obolibrary.org/obo/HP_0000016,http://www.ebi.ac.uk/efo/efo.owl#,0.770502722380274
retention of urine,urine,http://purl.obolibrary.org/obo/UBERON_0001088,http://www.ebi.ac.uk/efo/efo.owl#,0.6052935459677566
retention of urine,placental retention,http://www.ebi.ac.uk/efo/EFO_0009578,http://www.ebi.ac.uk/efo/efo.owl#,0.5290879478657251
unspecified urinary incontinence,Urinary incontinence,http://purl.obolibrary.org/obo/HP_0000020,http://www.ebi.ac.uk/efo/efo.owl#,0.8469985825502254
unspecified urinary incontinence,Stress urinary incontinence,http://purl.obolibrary.org/obo/HP_0010992,http://www.ebi.ac.uk/efo/efo.owl#,0.7506122555412788
unspecified urinary incontinence,urgency urinary incontinence,http://www.ebi.ac.uk/efo/EFO_0006865,http://www.ebi.ac.uk/efo/efo.owl#,0.729193126179505
isolated proteinuria,Proteinuria,http://purl.obolibrary.org/obo/HP_0000093,http://www.ebi.ac.uk/efo/efo.owl#,0.7696810400930355
isolated proteinuria,Mild proteinuria,http://purl.obolibrary.org/obo/HP_0012595,http://www.ebi.ac.uk/efo/efo.owl#,0.627602632253942
isolated proteinuria,protein,http://purl.obolibrary.org/obo/CHEBI_36080,http://www.ebi.ac.uk/efo/efo.owl#,0.5562982377805069
cleft palate,cleft palate,http://purl.obolibrary.org/obo/MONDO_0016064,http://www.ebi.ac.uk/efo/efo.owl#,0.9926039038510852
cleft palate,Cleft palate,http://purl.obolibrary.org/obo/HP_0000175,http://www.ebi.ac.uk/efo/efo.owl#,0.9926039038510852
cleft palate,isolated cleft palate,http://purl.obolibrary.org/obo/MONDO_0007336,http://www.ebi.ac.uk/efo/efo.owl#,0.8459873182685541
